Store_ID,Store_Area,Items_Available,Daily_Customer_Count,Store_Sales
4818,663,1291,1011.0,82888.0
4819,2409,2669,2297.0,40641.0
4820,2182,2762,2379.0,87136.0
4821,563,1254,1845.0,40547.0
4822,1614,1878,709.0,131368.0
4823,1640,1879,747.0,112465.0
4824,2389,2750,840.0,125738.0
4825,766,1465,1395.0,61350.0
4826,2345,3089,2212.0,152698.0
4827,2208,2896,1268.0,140140.0
4828,2082,2591,1922.0,138248.0
4829,1663,2298,2145.0,104904.0
4830,745,1266,1607.0,102473.0
4831,2184,2548,1545.0,24109.0
4832,2281,2445,942.0,82677.0
4833,894,1302,1256.0,146915.0
4834,2010,2622,1215.0,104207.0
4835,975,1244,1897.0,150903.0
4836,2040,2317,1194.0,81055.0
4837,1476,2148,444.0,49320.0
4838,1707,2181,2568.0,113551.0
4839,1543,2012,1933.0,84425.0
4840,2460,3115,1498.0,38669.0
4841,1057,1732,1064.0,108785.0
4842,1517,1716,1119.0,119089.0
4843,2047,2780,771.0,68331.0
4844,2105,2323,1665.0,135935.0
4845,2052,2592,754.0,25606.0
4846,1382,1914,800.0,64213.0
4847,646,811,1300.0,38270.0
4848,1165,1753,1344.0,29098.0
4849,1827,2544,970.0,86079.0
4850,1119,1400,1920.0,39884.0
4851,2271,2980,1581.0,119807.0
4852,1319,1716,1274.0,35817.0
4853,1363,1785,2314.0,98566.0
4854,1081,1579,1980.0,47363.0
4855,1522,2155,1407.0,66938.0
4856,1194,1893,710.0,20320.0
4857,2285,2791,1473.0,84573.0
4858,1751,2218,782.0,93111.0
4859,1625,1822,967.0,158879.0
4860,2110,2269,2421.0,87698.0
4861,1940,2322,1267.0,24739.0
4862,2481,2666,1016.0,65460.0
4863,1739,2301,2478.0,44153.0
4864,906,1517,409.0,67331.0
4865,898,1051,1127.0,23334.0
4866,2446,2639,1660.0,57602.0
4867,1214,1931,1385.0,95476.0
4868,1203,1906,2290.0,129516.0
4869,1260,1664,1378.0,144007.0
4870,998,1261,1331.0,47843.0
4871,2277,2823,2157.0,53763.0
4872,1988,2311,1192.0,27501.0
4873,2214,2618,2516.0,53415.0
4874,2472,3087,763.0,108056.0
4875,1473,1899,376.0,92293.0
4876,2254,2867,1445.0,71929.0
4877,581,1232,1799.0,94725.0
4878,1103,1693,554.0,119741.0
4879,2470,2688,1247.0,114806.0
4880,2210,2868,1031.0,78128.0
4881,2274,2749,2155.0,46443.0
4882,1271,1487,1289.0,80201.0
4883,1402,1855,2174.0,31497.0
4884,864,1497,1686.0,76683.0
4885,662,1359,1987.0,27463.0
4886,1571,2137,1839.0,126338.0
4887,1010,1318,371.0,54826.0
4888,1852,2150,2213.0,134707.0
4889,2363,2539,2141.0,155120.0
4890,615,1348,808.0,40556.0
4891,1440,1837,2198.0,91097.0
4892,2372,2622,644.0,71424.0
4893,836,1081,2068.0,56554.0
4894,1380,1913,951.0,68723.0
4895,1236,1667,2181.0,23482.0
4896,2387,2858,2544.0,115750.0
4897,1339,1884,1552.0,37835.0
4898,646,1073,536.0,98380.0
4899,2098,2776,1175.0,155730.0
4900,2329,2741,2005.0,81534.0
4901,1846,2575,2380.0,130070.0
4902,942,1384,1744.0,118234.0
4903,1336,1779,1805.0,154701.0
4904,1536,2080,1377.0,146023.0
4905,1442,2104,1049.0,28281.0
4906,2017,2346,1874.0,81740.0
4907,2224,2608,1689.0,40846.0
4908,786,1272,1595.0,19188.0
4909,1219,1376,322.0,85178.0
4910,1637,2229,1665.0,75210.0
4911,979,1667,1947.0,65804.0
4912,521,761,1345.0,92906.0
4913,1872,2293,789.0,82480.0
4914,2249,2403,2246.0,119953.0
4915,1182,1925,323.0,39420.0
4916,2358,2726,2160.0,162413.0
4917,2089,2356,2213.0,55607.0
4918,1405,2147,2214.0,77109.0
4919,2333,3064,1107.0,43571.0
4920,819,1083,389.0,132640.0
4921,625,1037,520.0,33706.0
4922,776,1231,627.0,106100.0
4923,2499,3070,1915.0,25629.0
4924,1727,2083,1950.0,81338.0
4925,693,1145,1241.0,109288.0
4926,2204,2465,931.0,140467.0
4927,2187,2753,1817.0,134257.0
4928,2070,2774,1563.0,75481.0
4929,1195,1629,1476.0,105259.0
4930,1809,2143,1522.0,124965.0
4931,556,926,905.0,84971.0
4932,2257,2850,1937.0,156006.0
4933,1826,2092,2446.0,23747.0
4934,1686,1905,2360.0,123619.0
4935,518,737,828.0,17622.0
4936,1893,2469,2016.0,125324.0
4937,763,1480,324.0,98631.0
4938,1293,1885,612.0,62128.0
4939,612,898,679.0,65988.0
4940,2011,2664,2261.0,42821.0
4941,1850,2130,853.0,95371.0
4942,1041,1408,1749.0,19523.0
4943,1146,1466,1779.0,94488.0
4944,1078,1702,1358.0,98361.0
4945,1588,1866,1936.0,83039.0
4946,1815,2021,1202.0,47329.0
4947,524,854,1084.0,49664.0
4948,2072,2467,684.0,82341.0
4949,500,793,702.0,29856.0
4950,1410,1610,953.0,131471.0
4951,2072,2589,2075.0,115420.0
4952,640,1248,1530.0,136606.0
4953,2267,2634,2389.0,130298.0
4954,1147,1863,980.0,92433.0
4955,2424,2830,1833.0,108870.0
4956,687,992,1040.0,138414.0
4957,1651,2365,2628.0,43116.0
4958,700,1291,913.0,58800.0
4959,1650,1824,2064.0,136565.0
4960,756,1441,2051.0,48482.0
4961,2199,2408,885.0,53542.0
4962,1046,1662,2246.0,138797.0
4963,693,1276,1176.0,20200.0
4964,1202,1417,2212.0,90182.0
4965,1627,2341,1191.0,96578.0
4966,2058,2313,2343.0,123913.0
4967,1788,2033,682.0,64135.0
4968,1301,2001,1160.0,107074.0
4969,1441,1758,2066.0,70963.0
4970,2497,2688,818.0,48543.0
4971,1907,2160,2120.0,105690.0
4972,1783,2136,1174.0,129537.0
4973,913,1582,926.0,59483.0
4974,1881,2312,1311.0,35795.0
4975,1598,1790,1907.0,63513.0
4976,1878,2137,1566.0,137233.0
4977,2107,2466,656.0,161129.0
4978,2294,2492,1775.0,55371.0
4979,1409,1673,1958.0,108723.0
4980,687,991,1145.0,23168.0
4981,2496,3148,2261.0,116123.0
4982,2208,2428,1186.0,68602.0
4983,1813,2481,1693.0,93120.0
4984,544,1029,1535.0,130459.0
4985,2096,2312,1076.0,71926.0
4986,582,1224,498.0,28257.0
4987,1646,2008,1255.0,122269.0
4988,857,1187,996.0,135546.0
4989,2051,2799,2137.0,124165.0
4990,1589,1986,1273.0,67078.0
4991,1435,1798,1477.0,126975.0
4992,2180,2688,1441.0,145880.0
4993,874,1272,631.0,85460.0
4994,661,1326,2079.0,142214.0
4995,2269,2506,664.0,131412.0
4996,1903,2228,1010.0,39252.0
4997,2179,2754,1164.0,145625.0
4998,1881,2111,1982.0,155653.0
4999,1711,1998,869.0,44831.0
5000,821,1403,1445.0,139563.0
5001,949,1568,1793.0,28723.0
5002,1997,2496,1017.0,131604.0
5003,1536,1811,1527.0,49650.0
5004,683,1141,2244.0,66996.0
5005,610,989,1546.0,116843.0
5006,2450,3059,1930.0,57824.0
5007,1007,1501,781.0,41851.0
5008,1813,2272,1004.0,137649.0
5009,794,963,2077.0,61017.0
5010,1974,2684,743.0,120910.0
5011,1403,2093,1454.0,134337.0
5012,1738,2447,1067.0,29095.0
5013,1473,2099,788.0,101489.0
5014,1131,1549,1334.0,155594.0
5015,2417,2569,2244.0,105259.0
5016,2090,2255,1509.0,30590.0
5017,1550,2057,1409.0,83332.0
5018,2153,2435,1319.0,138904.0
5019,1232,1693,1124.0,124797.0
5020,1754,2385,1525.0,159281.0
5021,2088,2781,1200.0,155543.0
5022,2330,2784,1913.0,93017.0
5023,820,1238,1825.0,109664.0
5024,1412,1975,650.0,93240.0
5025,1756,1930,2595.0,57217.0
5026,2193,2658,1226.0,138317.0
5027,936,1656,520.0,115435.0
5028,1280,1705,773.0,89749.0
5029,2056,2594,2167.0,76257.0
5030,1926,2519,2209.0,78149.0
5031,1576,2152,1465.0,35438.0
5032,2310,2516,750.0,93614.0
5033,1836,2551,2596.0,84876.0
5034,1804,2321,1503.0,137952.0
5035,1225,1716,2171.0,87038.0
5036,530,983,1227.0,151416.0
5037,836,1359,2092.0,99185.0
5038,682,943,1887.0,76343.0
5039,1546,1701,1872.0,108748.0
5040,1043,1471,1987.0,79864.0
5041,1969,2500,2281.0,84184.0
5042,1597,1759,672.0,131505.0
5043,1533,1985,1194.0,102938.0
5044,2007,2712,2543.0,90930.0
5045,1979,2288,746.0,73696.0
5046,2089,2392,1928.0,93610.0
5047,2087,2417,865.0,60527.0
5048,1159,1834,806.0,130469.0
5049,659,988,498.0,80235.0
5050,2405,2931,1885.0,148720.0
5051,1537,1854,2033.0,93453.0
5052,1701,2064,1276.0,129755.0
5053,911,1210,1107.0,64632.0
5054,2401,2566,806.0,149198.0
5055,1511,1751,1302.0,69490.0
5056,552,821,1896.0,35554.0
5057,907,1309,619.0,23156.0
5058,1346,1555,1724.0,22097.0
5059,1545,1960,674.0,102460.0
5060,1553,2111,1046.0,48932.0
5061,1202,1382,1845.0,77416.0
5062,759,929,633.0,45742.0
5063,1728,2470,1455.0,63427.0
5064,1582,2020,1382.0,70609.0
5065,1994,2686,1366.0,74907.0
5066,1275,1922,1145.0,94426.0
5067,1989,2612,1764.0,88027.0
5068,1535,2089,1208.0,150622.0
5069,2154,2851,1878.0,54809.0
5070,2450,2731,2598.0,99486.0
5071,2497,2970,2331.0,107005.0
5072,1813,2094,1215.0,132521.0
5073,1349,2019,381.0,149890.0
5074,2283,2462,2514.0,37262.0
5075,853,1303,688.0,37280.0
5076,2162,2315,2031.0,105050.0
5077,1598,2072,2237.0,79416.0
5078,1372,2030,413.0,94982.0
5079,2239,2625,2132.0,75694.0
5080,2084,2768,1623.0,123956.0
5081,2114,2279,2516.0,80917.0
5082,1964,2647,1689.0,74952.0
5083,1490,2223,1778.0,133557.0
5084,1764,2359,1784.0,135732.0
5085,1517,2169,689.0,87109.0
5086,2384,2763,1522.0,156659.0
5087,1677,1933,1403.0,29004.0
5088,2309,2847,675.0,51318.0
5089,1619,2031,2073.0,113672.0
5090,2249,2961,1952.0,146840.0
5091,793,1007,1722.0,28128.0
5092,708,1122,419.0,151507.0
5093,1866,2353,1987.0,58972.0
5094,1611,2061,968.0,148111.0
5095,1317,1844,1991.0,87032.0
5096,2299,2623,1345.0,79331.0
5097,2460,2761,860.0,88844.0
5098,889,1514,2134.0,63854.0
5099,824,1239,2181.0,57443.0
5100,1439,1917,886.0,96549.0
5101,1388,1700,2282.0,136295.0
5102,2355,2942,1635.0,97057.0
5103,1680,2172,1661.0,49586.0
5104,1167,1683,429.0,63255.0
5105,2174,2788,788.0,111958.0
5106,1132,1480,725.0,113199.0
5107,1076,1725,2120.0,37666.0
5108,2142,2307,2337.0,121068.0
5109,2182,2627,1338.0,110175.0
5110,636,1296,1336.0,42662.0
5111,2446,2834,2073.0,34155.0
5112,2197,2927,1792.0,162202.0
5113,927,1377,1827.0,152491.0
5114,1975,2130,747.0,82626.0
5115,1111,1480,708.0,155059.0
5116,2373,2975,1064.0,86112.0
5117,1410,1992,766.0,34723.0
5118,1318,1853,1237.0,47097.0
5119,640,1084,1411.0,22178.0
5120,1606,1873,2607.0,30315.0
5121,676,1230,1409.0,104262.0
5122,697,1440,975.0,105531.0
5123,1123,1838,2319.0,150389.0
5124,2091,2252,2228.0,97095.0
5125,2495,2853,2303.0,126156.0
5126,1190,1504,1847.0,141919.0
5127,1944,2387,2167.0,135429.0
5128,900,1568,640.0,93816.0
5129,2221,2448,1358.0,49776.0
5130,970,1553,2175.0,131349.0
5131,717,1443,1047.0,107973.0
5132,2448,2674,1219.0,35432.0
5133,1428,1625,766.0,154867.0
5134,2351,2582,2237.0,143966.0
5135,2252,2610,849.0,56266.0
5136,1131,1725,1168.0,55707.0
5137,1450,2195,2182.0,62391.0
5138,1405,2076,689.0,92281.0
5139,674,852,2284.0,149715.0
5140,522,975,1907.0,123553.0
5141,2248,2862,2291.0,98841.0
5142,2440,3091,2556.0,123760.0
5143,734,1329,1801.0,138606.0
5144,1536,2175,2558.0,82638.0
5145,1624,2201,1216.0,83110.0
5146,1428,2136,1985.0,26144.0
5147,2059,2567,1328.0,151524.0
5148,2399,2639,1429.0,118482.0
5149,1022,1224,1311.0,66332.0
5150,2308,3046,2588.0,95168.0
5151,1975,2328,802.0,47514.0
5152,930,1635,1296.0,108549.0
5153,1292,1597,1675.0,99345.0
5154,2129,2280,2327.0,148897.0
5155,2236,2742,989.0,55613.0
5156,1032,1750,2091.0,109230.0
5157,2375,2582,1309.0,109676.0
5158,1478,1881,1811.0,92080.0
5159,2246,2575,1065.0,112981.0
5160,2175,2817,966.0,27809.0
5161,1816,2000,1769.0,136362.0
5162,1309,1533,2161.0,19381.0
5163,1412,1850,574.0,21135.0
5164,1624,2144,997.0,79665.0
5165,2025,2761,2630.0,155413.0
5166,1827,2305,1083.0,75170.0
5167,1370,2109,432.0,118636.0
5168,1039,1492,1373.0,142484.0
5169,1523,2251,1163.0,125217.0
5170,2076,2446,1328.0,41498.0
5171,1878,2191,1630.0,29639.0
5172,1826,2455,2513.0,151464.0
5173,2019,2623,685.0,105694.0
5174,2181,2705,1834.0,73327.0
5175,2291,2660,1793.0,146550.0
5176,2497,2900,1396.0,100139.0
5177,726,1063,1696.0,132699.0
5178,1759,2099,1866.0,45615.0
5179,1372,1910,1569.0,19237.0
5180,1391,1755,1423.0,151663.0
5181,1978,2502,1973.0,108091.0
5182,1536,1771,1698.0,37607.0
5183,709,1332,883.0,143809.0
5184,1240,1920,480.0,73063.0
5185,896,1092,1939.0,70277.0
5186,1623,1837,1479.0,149716.0
5187,530,1154,1778.0,20089.0
5188,1397,1692,857.0,137647.0
5189,2051,2582,864.0,91012.0
5190,1148,1363,1789.0,141459.0
5191,828,1494,1660.0,42257.0
5192,1689,1931,2329.0,89594.0
5193,1982,2557,2468.0,51619.0
5194,2345,2962,2077.0,142673.0
5195,1451,1694,414.0,23312.0
5196,1623,1905,1888.0,159260.0
5197,1120,1703,2122.0,125253.0
5198,2378,2868,1588.0,135084.0
5199,1696,2159,1192.0,136169.0
5200,2272,3012,1284.0,75859.0
5201,661,1022,385.0,84328.0
5202,2428,3097,2060.0,87841.0
5203,2251,2559,2622.0,113128.0
5204,1275,1692,1553.0,100597.0
5205,1786,2409,2137.0,32394.0
5206,2327,2886,1304.0,125109.0
5207,773,1396,1003.0,31430.0
5208,1526,2031,1549.0,64722.0
5209,1551,1893,1476.0,158756.0
5210,825,1245,890.0,102053.0
5211,1439,1702,1015.0,59993.0
5212,1672,2344,2153.0,113769.0
5213,1039,1243,499.0,143798.0
5214,987,1201,1153.0,112880.0
5215,1321,1742,2179.0,61337.0
5216,1961,2612,2187.0,50296.0
5217,1588,2099,2122.0,68350.0
5218,855,1150,1411.0,124799.0
5219,2056,2414,2602.0,88761.0
5220,1775,2210,1992.0,55333.0
5221,734,893,521.0,50941.0
5222,726,1061,1818.0,33748.0
5223,2048,2771,2181.0,140386.0
5224,1836,2582,1678.0,136212.0
5225,548,1161,1385.0,73960.0
5226,617,900,862.0,44894.0
5227,553,873,1301.0,115591.0
5228,2173,2535,2356.0,140732.0
5229,1064,1743,1093.0,39212.0
5230,1567,2218,1952.0,28796.0
5231,2338,3059,2588.0,82240.0
5232,552,1301,1876.0,34295.0
5233,2109,2285,2555.0,135549.0
5234,1057,1274,1013.0,86503.0
5235,2048,2605,2359.0,93372.0
5236,2200,2901,1907.0,117323.0
5237,1625,1883,2525.0,143821.0
5238,2315,2538,2324.0,42497.0
5239,2293,3020,2431.0,92964.0
5240,2372,2783,1251.0,58540.0
5241,1367,1884,1910.0,20712.0
5242,897,1283,2041.0,67834.0
5243,1661,2176,2495.0,79778.0
5244,1174,1609,1941.0,108121.0
5245,2444,2971,1837.0,76547.0
5246,886,1411,1877.0,151508.0
5247,610,835,1852.0,85224.0
5248,1113,1271,563.0,49211.0
5249,516,861,379.0,137084.0
5250,2303,2742,743.0,149523.0
5251,1705,1915,1290.0,152477.0
5252,1383,1921,1646.0,87969.0
5253,2059,2771,2334.0,44314.0
5254,1040,1753,1330.0,93672.0
5255,670,827,2087.0,33981.0
5256,908,1426,396.0,129020.0
5257,1239,1433,1361.0,95357.0
5258,1901,2394,2197.0,94600.0
5259,1711,2235,1847.0,47776.0
5260,1357,1533,2000.0,27965.0
5261,729,1071,1893.0,45202.0
5262,2356,2862,1944.0,86842.0
5263,2375,2586,1951.0,44833.0
5264,618,829,1998.0,26611.0
5265,1679,2250,2188.0,57015.0
5266,1283,1983,1017.0,91404.0
5267,2210,2739,2137.0,120840.0
5268,964,1390,1265.0,136918.0
5269,603,1183,586.0,43487.0
5270,2127,2391,1420.0,137670.0
5271,1197,1467,928.0,25141.0
5272,2495,3169,1585.0,93364.0
5273,2318,2883,2020.0,46981.0
5274,2025,2337,2469.0,99307.0
5275,2216,2702,1664.0,108458.0
5276,2205,2733,2470.0,32345.0
5277,2222,2695,1690.0,113208.0
5278,674,996,867.0,154571.0
5279,2257,2470,799.0,151261.0
5280,1244,1494,1256.0,17844.0
5281,2197,2668,1038.0,75050.0
5282,1944,2159,1182.0,27945.0
5283,1657,2363,766.0,114801.0
5284,1914,2662,2437.0,103674.0
5285,2259,2866,2520.0,31551.0
5286,2024,2752,1648.0,134976.0
5287,1164,1766,1267.0,145026.0
5288,532,940,529.0,28458.0
5289,554,1129,469.0,19190.0
5290,2477,2804,670.0,102897.0
5291,1018,1447,931.0,21958.0
5292,1255,1748,2184.0,77291.0
5293,2348,2514,941.0,30154.0
5294,2161,2606,1602.0,89914.0
5295,511,862,1184.0,136508.0
5296,2051,2394,2394.0,138136.0
5297,1219,1517,1084.0,31248.0
5298,1054,1578,1002.0,67345.0
5299,872,1056,576.0,52321.0
5300,983,1501,1259.0,46657.0
5301,1472,1650,1400.0,86542.0
5302,2170,2540,648.0,125214.0
5303,1751,1953,1668.0,93292.0
5304,1122,1624,1166.0,19093.0
5305,806,1347,1457.0,64462.0
5306,956,1181,1096.0,61935.0
5307,659,1302,1004.0,42489.0
5308,830,1501,1051.0,88911.0
5309,1275,1541,1548.0,84723.0
5310,724,1153,343.0,109974.0
5311,1482,1806,812.0,24449.0
5312,1228,1672,1289.0,105623.0
5313,2027,2627,2345.0,157940.0
5314,1979,2646,2069.0,56573.0
5315,1568,1738,742.0,104090.0
5316,1737,1959,1723.0,94664.0
5317,1582,1767,1749.0,130072.0
5318,1143,1799,1086.0,41436.0
5319,1115,1497,1342.0,109645.0
5320,694,1340,2020.0,70598.0
5321,2448,2803,1011.0,71800.0
5322,988,1563,998.0,108942.0
5323,656,849,915.0,117297.0
5324,1109,1349,2313.0,74268.0
5325,1749,2368,841.0,23584.0
5326,911,1527,1945.0,69199.0
5327,1728,2331,728.0,72987.0
5328,1602,2346,1076.0,137490.0
5329,1647,2129,759.0,157704.0
5330,970,1626,475.0,127397.0
5331,2463,3082,2636.0,147166.0
5332,1741,1911,1038.0,87651.0
5333,1015,1392,2043.0,37504.0
5334,2125,2650,827.0,131092.0
5335,1627,1906,2437.0,65784.0
5336,892,1455,1395.0,106021.0
5337,1130,1350,971.0,109513.0
5338,2168,2721,2194.0,61736.0
5339,2347,3058,2143.0,30305.0
5340,1107,1653,906.0,61545.0
5341,1479,1965,549.0,16340.0
5342,933,1587,1824.0,19264.0
5343,1854,2279,1793.0,96462.0
5344,1666,1828,694.0,153924.0
5345,2323,2475,910.0,145956.0
5346,1039,1412,2303.0,92898.0
5347,777,1101,1443.0,74476.0
5348,732,1266,1412.0,123507.0
5349,2052,2442,2574.0,132775.0
5350,2094,2790,1962.0,47687.0
5351,1613,1776,1609.0,131765.0
5352,2015,2359,2192.0,79628.0
5353,1722,2268,2017.0,79771.0
5354,861,1441,1971.0,91469.0
5355,1964,2419,1815.0,105220.0
5356,525,1008,649.0,108505.0
5357,1548,2107,755.0,157384.0
5358,1917,2069,2205.0,51702.0
5359,1006,1707,642.0,127437.0
5360,1824,2425,1202.0,60883.0
5361,1862,2506,2235.0,53735.0
5362,766,1332,548.0,21310.0
5363,960,1500,2114.0,98921.0
5364,2216,2738,999.0,92409.0
5365,955,1156,1348.0,134218.0
5366,1883,2408,667.0,129107.0
5367,1591,2135,2429.0,80993.0
5368,1506,1797,2027.0,53592.0
5369,1362,1597,1805.0,84311.0
5370,1935,2548,1894.0,45140.0
5371,2494,2689,2058.0,137296.0
5372,990,1377,2311.0,129966.0
5373,2356,2515,1508.0,115061.0
5374,1572,2294,2375.0,63500.0
5375,2210,2889,2507.0,140511.0
5376,1063,1810,1614.0,80057.0
5377,1625,1952,2514.0,90601.0
5378,715,870,1647.0,119486.0
5379,1961,2417,2046.0,50648.0
5380,2223,2920,2221.0,88513.0
5381,2092,2568,667.0,90290.0
5382,1058,1563,1862.0,82375.0
5383,658,1202,1063.0,152046.0
5384,988,1437,1542.0,59653.0
5385,1185,1860,1949.0,109362.0
5386,1765,2199,1745.0,61183.0
5387,1293,1772,1431.0,147012.0
5388,2276,2475,2053.0,106878.0
5389,2405,2932,2361.0,131407.0
5390,504,1253,2098.0,104863.0
5391,2119,2806,1219.0,157259.0
5392,2343,2636,2486.0,102436.0
5393,860,1069,770.0,20897.0
5394,958,1182,752.0,73259.0
5395,747,899,693.0,25510.0
5396,2089,2813,1074.0,75165.0
5397,2196,2793,1850.0,110932.0
5398,1445,1869,2094.0,73504.0
5399,921,1600,1733.0,154739.0
5400,2446,3187,857.0,91587.0
5401,2261,2625,1771.0,92194.0
5402,514,1148,2162.0,80241.0
5403,1235,1713,1893.0,118605.0
5404,2096,2500,2570.0,114672.0
5405,1645,2181,1587.0,108708.0
5406,776,1051,668.0,68462.0
5407,2081,2814,1427.0,77135.0
5408,952,1651,1865.0,112570.0
5409,1913,2386,665.0,128555.0
5410,1817,2170,1711.0,102730.0
5411,2097,2418,1498.0,28523.0
5412,1097,1463,689.0,28232.0
5413,945,1339,1357.0,63235.0
5414,709,1194,1955.0,34063.0
5415,2113,2560,1850.0,111131.0
5416,1213,1544,1867.0,63535.0
5417,801,1284,1203.0,40939.0
5418,2432,3092,2554.0,83485.0
5419,1746,2278,918.0,39380.0
5420,2257,2605,980.0,109956.0
5421,502,983,1671.0,156215.0
5422,1489,1803,2022.0,76572.0
5423,2041,2432,2297.0,54080.0
5424,1616,1992,2568.0,137264.0
5425,1019,1724,926.0,67297.0
5426,1951,2551,1688.0,90634.0
5427,992,1337,848.0,108339.0
5428,1758,2111,1065.0,84796.0
5429,1119,1726,348.0,126808.0
5430,1684,2090,1595.0,134455.0
5431,2244,2922,962.0,76314.0
5432,2275,2696,2516.0,121042.0
5433,830,988,632.0,82670.0
5434,832,1182,903.0,82991.0
5435,549,757,1613.0,39657.0
5436,2046,2588,1401.0,102424.0
5437,1362,1630,614.0,44776.0
5438,2191,2893,1295.0,116913.0
5439,2015,2563,1425.0,47082.0
5440,2105,2585,862.0,148088.0
5441,2204,2620,714.0,134072.0
5442,771,1440,421.0,23370.0
5443,1079,1708,1875.0,116449.0
5444,2390,2673,2292.0,153900.0
5445,1775,2279,2349.0,112998.0
5446,1059,1792,1204.0,118109.0
5447,1195,1842,492.0,147133.0
5448,2355,2611,1667.0,112455.0
5449,2222,2661,2515.0,55782.0
5450,1613,1909,2142.0,131359.0
5451,945,1421,2003.0,22169.0
5452,1516,2080,1034.0,93538.0
5453,1855,2214,2289.0,55339.0
5454,1662,2107,1472.0,136811.0
5455,856,1403,1323.0,147324.0
5456,2124,2376,2577.0,55514.0
5457,773,1430,486.0,107149.0
5458,1542,1900,939.0,118283.0
5459,810,1387,437.0,41303.0
5460,1369,1911,831.0,59068.0
5461,1385,1643,931.0,95506.0
5462,653,1150,2129.0,98740.0
5463,1913,2112,1838.0,55375.0
5464,1783,2037,798.0,61021.0
5465,1119,1688,1727.0,117708.0
5466,1382,1904,1570.0,69521.0
5467,1296,1472,2278.0,114333.0
5468,2094,2516,1701.0,30077.0
5469,624,1113,782.0,52808.0
5470,1877,2327,2094.0,141273.0
5471,1796,2425,2373.0,140711.0
5472,1118,1811,1991.0,51418.0
5473,2334,3040,743.0,81807.0
5474,744,1158,1301.0,94999.0
5475,1347,2038,1536.0,18511.0
5476,949,1694,569.0,131722.0
5477,1429,1744,1356.0,143920.0
5478,1770,2235,1206.0,148163.0
5479,1019,1169,2199.0,23812.0
5480,1664,2074,1236.0,89841.0
5481,861,1073,940.0,136003.0
5482,507,1139,874.0,61069.0
5483,977,1447,1731.0,122632.0
5484,1875,2225,710.0,81237.0
5485,994,1365,1275.0,147423.0
5486,2129,2430,2443.0,52513.0
5487,1332,1943,1914.0,149008.0
5488,1950,2316,1612.0,116296.0
5489,1562,1907,1077.0,44410.0
5490,1092,1443,1387.0,43316.0
5491,686,1069,1615.0,132348.0
5492,2119,2409,2565.0,132970.0
5493,2123,2770,1677.0,83271.0
5494,1253,1957,1714.0,76534.0
5495,2377,2583,1775.0,140337.0
5496,592,1245,1722.0,91964.0
5497,585,876,633.0,72697.0
5498,1567,2300,2078.0,122620.0
5499,636,1324,2083.0,73573.0
5500,920,1175,804.0,46999.0
5501,573,887,488.0,154382.0
5502,2071,2435,1527.0,78528.0
5503,2136,2356,1442.0,148389.0
5504,2035,2763,885.0,130677.0
5505,1679,1918,905.0,33107.0
5506,2461,2838,1488.0,33913.0
5507,1778,2006,882.0,88652.0
5508,670,1168,2013.0,102750.0
5509,2251,2646,1963.0,144174.0
5510,669,1090,2294.0,104355.0
5511,2287,2839,1990.0,45944.0
5512,1371,1636,849.0,139526.0
5513,821,1405,1938.0,126387.0
5514,2090,2769,1486.0,65981.0
5515,955,1546,2086.0,87508.0
5516,1443,1764,1323.0,56338.0
5517,2126,2291,981.0,147323.0
5518,1289,1494,2108.0,87706.0
5519,1112,1852,2022.0,151285.0
5520,1678,1930,2217.0,130641.0
5521,1388,1821,1592.0,145506.0
5522,848,1514,1079.0,112670.0
5523,1974,2401,2613.0,77849.0
5524,2399,2817,2043.0,40958.0
5525,2176,2725,1437.0,80925.0
5526,1696,2348,1171.0,53416.0
5527,509,744,2237.0,137591.0
5528,1239,1708,1183.0,61687.0
5529,1788,1969,2044.0,37945.0
5530,1961,2446,681.0,122269.0
5531,2283,2483,2008.0,67937.0
5532,1770,1998,1238.0,110008.0
5533,1166,1489,1604.0,95622.0
5534,1045,1695,625.0,90760.0
5535,2022,2746,1448.0,121150.0
5536,628,853,1181.0,25244.0
5537,2195,2660,1903.0,159563.0
5538,1100,1622,998.0,82932.0
5539,1104,1334,1656.0,119035.0
5540,826,1046,1050.0,72977.0
5541,2276,2496,1080.0,124096.0
5542,2358,2553,1572.0,91327.0
5543,1479,1675,1222.0,38886.0
5544,903,1643,452.0,68880.0
5545,1128,1699,1038.0,113988.0
5546,2129,2427,690.0,37669.0
5547,2198,2477,1257.0,98209.0
5548,2134,2739,1031.0,111002.0
5549,2148,2802,1335.0,92690.0
5550,1882,2275,2376.0,119703.0
5551,2126,2749,1162.0,131760.0
5552,2381,2912,2429.0,59754.0
5553,1217,1469,827.0,17301.0
5554,1540,2178,2325.0,124553.0
5555,773,959,673.0,124328.0
5556,1184,1882,1186.0,89097.0
5557,615,1284,1292.0,131407.0
5558,1360,1842,1738.0,76909.0
5559,1192,1738,1275.0,149633.0
5560,1614,2059,735.0,64829.0
5561,1605,1861,745.0,153951.0
5562,823,1502,1998.0,54520.0
5563,1460,1692,997.0,138093.0
5564,613,1050,832.0,33430.0
5565,2292,2902,2221.0,63744.0
5566,1581,1945,1905.0,51845.0
5567,653,1083,1175.0,86887.0
5568,2400,3008,2602.0,104991.0
5569,1927,2420,2151.0,86741.0
5570,2151,2494,1429.0,97833.0
5571,2378,2685,1154.0,127273.0
5572,1789,2403,2317.0,86142.0
5573,814,1067,1217.0,111909.0
